id,zanr
1719,Nonfiction

1719,Autobiography

1719,Memoir

1721,Historical Fiction

1721,Fiction

1721,Historical

1722,Fiction

1722,Novels

1722,Classics

1723,How To

1723,Book Club

1723,Education

1724,Young Adult

1724,Fantasy

1724,Paranormal

1725,Horror

1725,Fiction

1725,Fantasy

1726,Science Fiction

1726,Fantasy

1726,Young Adult

1727,Nonfiction

1727,Health

1727,Medicine

1728,Fantasy

1728,Romance

1728,Fiction

1729,Historical

1729,Historical Fiction

1729,Young Adult

1730,Nonfiction

1730,Science

1730,Psychology

1731,Fiction

1731,Thriller

1731,Mystery

1732,Romance

1732,Romantic Suspense

1732,Mystery

1733,Fantasy

1733,Science Fiction Fantasy

1733,Science Fiction

1734,Nonfiction

1734,Memoir

1734,Art

1735,Young Adult

1735,Fiction

1735,Academic

1736,History

1736,Nonfiction

1736,Philosophy

1737,Nonfiction

1737,Science

1737,Psychology

1738,Fiction

1738,Classics

1738,Novels

1739,Philosophy

1739,Nonfiction

1739,Religion

1740,Fiction

1740,Japan

1740,Thriller

1741,Fiction

1741,Thriller

1741,Mystery

1742,Fiction

1742,Fantasy

1742,Science Fiction

1743,Fiction

1743,Classics

1743,Magical Realism

1744,Fantasy

1744,Fiction

1744,Epic Fantasy

1746,Nonfiction

1746,Biography

1746,German Literature

1747,Fantasy

1747,Young Adult

1747,Science Fiction

1748,Nonfiction

1748,True Crime

1748,Crime

1749,Nonfiction

1749,Memoir

1749,Audiobook

1750,Young Adult

1750,Fantasy

1750,Romance

1751,Horror

1751,Zombies

1751,Horror

1752,Fiction

1752,Contemporary

1752,Novels

1753,Autobiography

1753,Memoir

1753,Nonfiction

1754,Fantasy

1754,Romance

1754,Fantasy Romance

1756,Nonfiction

1756,Autobiography

1756,Memoir

1757,Picture Books

1757,LGBT

1757,Childrens

1758,Fiction

1758,Cultural

1758,Africa

1759,Fantasy

1759,Fantasy

1759,Magic

1760,Nonfiction

1760,Business

1760,Crime

1761,Thriller

1761,Action

1761,Westerns

1762,Fiction

1762,Humor

1762,Contemporary

1763,Christian

1763,Marriage

1763,Nonfiction

1764,Thriller

1764,Fiction

1764,Contemporary

1765,Mystery

1765,Fiction

1765,Mystery

1766,Fiction

1766,Classics

1766,Literature

1767,History

1767,Nonfiction

1767,Art

1769,Horror

1769,Fiction

1769,Post Apocalyptic

1770,Fiction

1770,Classics

1770,Cultural

1771,Fiction

1771,Mystery

1771,Contemporary

1772,Fiction

1772,Historical

1772,Historical Fiction

1773,Memoir

1773,Nonfiction

1773,Humor

1774,Fiction

1774,Canada

1774,Contemporary

1775,Historical

1775,Historical Fiction

1775,Classics

1776,Fiction

1776,Cultural

1776,India

1777,Nonfiction

1777,Memoir

1777,Biography

1778,Psychology

1778,Nonfiction

1778,Self Help

1779,Fiction

1779,Classics

1779,Magical Realism

1780,Classics

1780,Historical Fiction

1780,Fiction

1781,Nonfiction

1781,Memoir

1781,Biography

1782,Young Adult

1782,Science Fiction

1782,Dystopia

1783,Young Adult

1783,Mystery

1783,Contemporary

1784,Fantasy

1784,Young Adult

1784,Mythology

1785,Fantasy

1785,Fiction

1785,Romance

1786,Mystery

1786,Thriller

1786,Fiction

1787,Young Adult

1787,Fiction

1787,Contemporary

1788,Mystery

1788,Fiction

1788,Horror

1789,Fiction

1789,Cultural

1789,India

1790,Psychology

1790,Nonfiction

1790,Philosophy

1791,Feminism

1791,Nonfiction

1791,Classics

1792,Fantasy

1792,Fiction

1792,Horror

1793,Fiction

1793,Literature

1793,American

1794,Biography

1794,Nonfiction

1794,Psychology

1795,Fantasy

1795,Fiction

1795,Young Adult

1796,Travel

1796,Nonfiction

1796,Humor

1797,Fiction

1797,Classics

1797,Historical Fiction

1798,Young Adult

1798,Science Fiction

1798,Dystopia

1799,Classics

1799,Fiction

1799,Historical

1801,Philosophy

1801,Psychology

1801,Nonfiction

1803,Nonfiction

1803,Philosophy

1803,Essays

1804,Romance

1804,Romantic Suspense

1804,Mystery

1805,Nonfiction

1805,Feminism

1805,Psychology

1806,Classics

1806,Fiction

1806,Fantasy

1807,Fiction

1807,Poetry

1807,Classics

1808,Fiction

1808,European Literature

1808,Polish Literature

1809,Classics

1809,Fiction

1809,Young Adult

1810,Fiction

1810,Classics

1810,War

1811,Fiction

1811,Classics

1811,Philosophy

1813,Mystery

1813,Thriller

1813,Fiction

1814,Nonfiction

1814,Feminism

1814,Memoir

1815,Fiction

1815,Cultural

1815,Australia

1816,Fiction

1816,Thriller

1816,Mystery

1817,Horror

1817,Thriller

1817,Fiction

1818,Education

1818,Nonfiction

1818,Inspirational

1819,Nonfiction

1819,Philosophy

1819,Business

1820,Nonfiction

1820,Memoir

1820,Biography

1823,Nonfiction

1823,Food and Drink

1823,Food

1824,Fantasy

1824,Fiction

1824,Writing

1825,Horror

1825,Fiction

1825,Thriller

1826,Nonfiction

1826,Animals

1826,Biography

1827,Plays

1827,Classics

1827,Drama

1828,Historical Fiction

1828,Romance

1828,Fiction

1829,Fiction

1829,Fantasy

1829,Fantasy

1830,Humor

1830,Young Adult

1830,Contemporary

1831,Young Adult

1831,Romance

1831,Contemporary

1832,Self Help

1832,Business

1832,Nonfiction

1833,Fantasy

1833,Fiction

1833,Magic

1834,Short Stories

1834,Fiction

1834,Contemporary

1836,Nonfiction

1836,Biography

1836,History

1837,History

1837,Nonfiction

1837,American History

1838,Fantasy

1838,Young Adult

1838,Mystery

1840,Nonfiction

1840,Cultural

1840,Africa

1841,Science Fiction

1841,Fiction

1841,Fantasy

1842,Fiction

1842,Canada

1842,Contemporary

1843,Fantasy

1843,Young Adult

1843,Middle Grade

1844,Classics

1844,Plays

1844,Drama

1846,Epic

1846,Drama

1846,Novels

1847,Nonfiction

1847,Autobiography

1847,Memoir

1848,Young Adult

1848,Fiction

1848,Dystopia

1849,Nonfiction

1849,Science

1849,History

1850,Sequential Art

1850,Comics

1850,Sequential Art

1851,History

1851,Nonfiction

1851,Historical

1852,Fantasy

1852,Young Adult

1852,Paranormal

1853,Classics

1853,Fiction

1853,European Literature

1854,Classics

1854,Fantasy

1854,Fiction

1858,Classics

1858,Fiction

1858,Cultural

1861,Cultural

1861,Ireland

1861,Mystery

1863,Fiction

1863,Historical Fiction

1863,Classics

1864,Plays

1864,Classics

1864,Fiction

1865,Classics

1865,Fiction

1865,Historical Fiction

1866,Self Help

1866,Nonfiction

1866,Psychology

1867,Short Stories

1867,Fantasy

1867,Fiction

1868,Science Fiction

1868,Fiction

1868,Science Fiction Fantasy

1869,Realistic Fiction

1869,Young Adult

1869,Childrens

1870,Young Adult

1870,Science Fiction

1870,Dystopia

1871,Classics

1871,Fiction

1871,Cultural

1872,Horror

1872,Fiction

1872,Thriller

1874,Nonfiction

1874,Religion

1874,Philosophy

1875,Fiction

1875,Mystery

1875,Classics

1876,Horror

1876,Gothic

1876,Fantasy

1878,Feminism

1878,Nonfiction

1878,Philosophy

1879,Psychology

1879,Nonfiction

1879,Self Help

1880,Mystery

1880,Fiction

1880,Crime

1881,Thriller

1881,Mystery

1881,Fiction

1882,Nonfiction

1882,Science

1882,Biography

1883,Nonfiction

1883,Health

1883,Medicine

1884,Fiction

1884,Historical

1884,Historical Fiction

1885,Novels

1885,Contemporary

1885,Book Club

1887,True Crime

1887,Nonfiction

1887,Crime

1888,Religion

1888,History

1888,Nonfiction

1889,Fiction

1889,Feminism

1889,Novels

1890,Nonfiction

1890,Autobiography

1890,Memoir

1891,Historical Fiction

1891,Fiction

1891,Historical

1892,Young Adult

1892,Childrens

1892,Middle Grade

1893,Fiction

1893,Thriller

1893,Mystery

1894,Nonfiction

1894,Self Help

1894,Audiobook

1895,Urban Fantasy

1895,Vampires

1895,Fantasy

1896,Nonfiction

1896,Autobiography

1896,Memoir

1897,Classics

1897,Fiction

1897,German Literature

1898,Witches

1898,Historical Fiction

1898,Paranormal

1900,Young Adult

1900,Romance

1900,Contemporary

1901,Fiction

1901,Novels

1901,Literature

1903,Horror

1903,Zombies

1903,Short Stories

1904,Fiction

1904,Westerns

1904,Historical Fiction

1905,Fantasy

1905,Fiction

1905,Fantasy

1906,Fiction

1906,Erotica

1906,Short Stories

1907,Fantasy

1907,Young Adult

1907,Paranormal

1908,Fiction

1908,Thriller

1908,Horror

1909,Historical

1909,Historical Fiction

1909,Young Adult

1910,Fiction

1910,Historical

1910,Historical Fiction

1911,Historical

1911,Historical Fiction

1911,Fiction

1913,Plays

1913,Classics

1913,Cultural

1914,Fiction

1914,Historical Fiction

1914,China

1915,Fantasy

1915,Fiction

1915,Classics

1916,Fiction

1916,Science Fiction

1916,Dystopia

1917,Young Adult

1917,Fiction

1917,Realistic Fiction

1919,Fiction

1919,Contemporary

1919,Thriller

1920,Nonfiction

1920,Food

1920,Health

1921,Historical Fiction

1921,Fiction

1921,Historical

1922,Philosophy

1922,Classics

1922,Nonfiction

1923,Psychology

1923,Fiction

1923,Philosophy

1924,Classics

1924,Fiction

1924,France

1925,Graphic Novels

1925,Comics

1925,Fantasy

1926,Nonfiction

1926,History

1926,Politics

1927,Sequential Art

1927,Graphic Novels

1927,Nonfiction

1928,Nonfiction

1928,Inspirational

1928,Religion

1929,Nonfiction

1929,Politics

1929,Autobiography

1932,Fiction

1932,Short Stories

1932,New York

1933,Fiction

1933,Science Fiction

1933,Fantasy

1934,Classics

1934,Mystery

1934,Fiction

1935,Fantasy

1935,Fiction

1935,Fantasy

1936,Fantasy

1936,Fiction

1936,Young Adult

1937,Horror

1937,Horror

1937,Zombies

1938,Writing

1938,Poetry

1938,New Age

1939,Fiction

1939,Classics

1939,Historical

1940,Mystery

1940,Romance

1940,Romantic Suspense

1941,Humor

1941,Nonfiction

1941,Essays

1942,Nonfiction

1942,Autobiography

1942,Memoir

1943,Poetry

1943,Fantasy

1943,Mythology

1945,Fiction

1945,Mythology

1945,Fantasy

1946,Fiction

1946,Mystery

1946,Thriller

1947,Fantasy

1947,Animals

1947,Fiction

1948,Short Stories

1948,Fiction

1948,Classics

1949,Young Adult

1949,Romance

1949,Mystery

1950,Fiction

1950,Classics

1950,Literature

1952,Fiction

1952,Politics

1952,Historical Fiction

1953,Fantasy

1953,Young Adult

1953,Romance

1954,Plays

1954,Classics

1954,Drama

1955,Horror

1955,Fiction

1955,Zombies

1956,Fiction

1956,Contemporary

1956,Literary Fiction

1957,Fiction

1957,Literature

1957,Novels

1958,Philosophy

1958,Nonfiction

1958,Classics

1960,Horror

1960,Fiction

1960,Fantasy

1961,Nonfiction

1961,Essays

1961,Memoir

1962,History

1962,Nonfiction

1962,Adventure

1963,Drama

1963,Novels

1963,Fiction

1964,Fiction

1964,Science Fiction

1964,Thriller

1965,Nonfiction

1965,Politics

1965,History

1966,Fiction

1966,Horror

1966,Literature

1967,Nonfiction

1967,Self Help

1967,Business

1968,Nonfiction

1968,Memoir

1968,Feminism

1969,Fiction

1969,Romance

1969,Animals

1970,Science Fiction

1970,Fiction

1970,Classics

1971,History

1971,Nonfiction

1971,Science

1972,Fantasy

1972,Fiction

1972,Humor

1973,Romance

1973,Mystery

1973,Romantic

1974,Thriller

1974,Fiction

1974,Mystery

1975,Young Adult

1975,Dystopia

1975,Science Fiction

1976,Nonfiction

1976,Autobiography

1976,Memoir

1977,Young Adult

1977,Fantasy

1977,Paranormal

1978,Christian Fiction

1978,Christian

1978,Historical

1979,Romance

1979,Fiction

1979,Womens Fiction

1980,Fiction

1980,Cultural

1980,Ireland

1981,Science Fiction

1981,Fiction

1981,Post Apocalyptic

1982,Classics

1982,Fiction

1982,Russia

1983,Fiction

1983,Womens Fiction

1983,Chick Lit

1984,Young Adult

1984,Sports

1984,Romance

1985,Fiction

1985,Classics

1985,Historical Fiction

1986,Fiction

1986,Classics

1986,Literature

1987,Philosophy

1987,Classics

1987,Nonfiction

1988,Biography

1988,Nonfiction

1988,History

1989,Nonfiction

1989,Science

1989,Animals

1990,Classics

1990,Fiction

1990,Historical Fiction

1991,Fiction

1991,Historical

1991,Historical Fiction

1992,Business

1992,Nonfiction

1992,Psychology

1993,Poetry

1993,Classics

1993,Fiction

1994,History

1994,Nonfiction

1994,Biography

1995,Contemporary

1995,Nonfiction

1995,Adult

1996,Humor

1996,Fiction

1996,Childrens

1997,Historical Fiction

1997,Fiction

1997,China

1998,Fiction

1998,Chick Lit

1998,Mystery

1999,Classics

1999,Plays

1999,Drama

2000,Business

2000,Contemporary

2000,Nonfiction

2001,Nonfiction

2001,Food

2001,Memoir

2002,Fiction

2002,Mystery

2002,Historical Fiction

2003,Drama

2003,Fiction

2003,Contemporary

2005,Science Fiction

2005,Fiction

2005,Thriller

2006,Romance

2006,Fiction

2006,LGBT

2007,Historical

2007,Historical Fiction

2007,Fiction

2008,Horror

2008,Fiction

2008,Science Fiction

2009,Historical Fiction

2009,Fiction

2009,Classics

2010,Nonfiction

2010,History

2010,Plays

2011,Fantasy

2011,Young Adult

2011,Time Travel

2012,Fiction

2012,Contemporary

2012,Novels

2013,Fiction

2013,Mystery

2013,Contemporary

2014,Fiction

2014,Humor

2014,Novels

2016,Horror

2016,Fiction

2016,Science Fiction

2018,Fiction

2018,Historical

2018,Historical Fiction

2020,Science Fiction

2020,Fiction

2020,Thriller

2021,Childrens

2021,Picture Books

2021,Fiction

2022,Science Fiction

2022,Fiction

2022,Cyberpunk

2023,Fiction

2023,Historical Fiction

2023,Historical

2025,Fiction

2025,Fantasy

2025,Magical Realism

2026,Fantasy

2026,Urban Fantasy

2026,Mystery

2028,Classics

2028,Short Stories

2028,Horror

2029,Nonfiction

2029,History

2029,Cultural

2030,Religion

2030,Christian

2030,Nonfiction

2031,Historical Fiction

2031,Fiction

2031,Greece

2032,History

2032,Nonfiction

2032,Race

2033,Horror

2033,Childrens

2033,Fiction

2034,Gender

2034,Feminism

2034,Gender

2035,Fiction

2035,Fantasy

2035,Magical Realism

2036,Fiction

2036,Thriller

2036,Mystery

2037,Dystopia

2037,Young Adult

2037,Romance

2039,Education

2039,Nonfiction

2039,Philosophy

2040,Nonfiction

2040,Autobiography

2040,Memoir

2042,Travel

2042,Nonfiction

2042,Memoir

2043,Nonfiction

2043,India

2043,History

2044,Fantasy

2044,Fiction

2044,Young Adult

2045,Business

2045,Nonfiction

2045,Psychology

2046,Fiction

2046,Contemporary

2046,Adult

2047,Nonfiction

2047,Business

2047,Economics

2048,Fiction

2048,Humor

2048,Fantasy

2049,Fiction

2049,Contemporary

2049,Audiobook

2051,Fiction

2051,Contemporary

2051,Canada

2052,Young Adult

2052,Fantasy

2052,Fantasy

2053,Fiction

2053,Cultural

2053,Africa

2054,Young Adult

2054,Romance

2054,Contemporary

2055,Romance

2055,Contemporary

2055,Erotica

2056,Classics

2056,Plays

2056,European Literature

2057,Paranormal

2057,Vampires

2057,Fantasy

2059,Fiction

2059,Classics

2059,Historical Fiction

2060,Fantasy

2060,Fiction

2060,Humor

2061,Historical Fiction

2061,Fiction

2061,Historical

2063,Horror

2063,Mystery

2063,Fiction

2064,Fantasy

2064,Fiction

2064,Humor

2066,Nonfiction

2066,Biography

2066,War

2067,Young Adult

2067,Science Fiction

2067,Dystopia

2068,Fiction

2068,Japan

2068,Japanese Literature

2069,Fiction

2069,Mystery

2069,LGBT

2070,Science

2070,Nonfiction

2070,Physics

2071,Spirituality

2071,Self Help

2071,Inspirational

2072,Horror

2072,Classics

2072,Fiction

2073,Fiction

2073,Contemporary

2073,Humor

2074,Nonfiction

2074,Crime

2074,True Crime

2075,Historical

2075,Historical Fiction

2075,Fiction

2076,Thriller

2076,Mystery

2076,Fiction

2077,Fiction

2077,Historical Fiction

2077,Literary Fiction

2078,Fiction

2078,Young Adult

2078,Mystery

2079,Nonfiction

2079,Childrens

2079,Japan

2080,Nonfiction

2080,History

2080,Adventure

2081,Nonfiction

2081,History

2081,Audiobook

2082,Historical

2082,Historical Fiction

2082,Fiction

2083,Science

2083,Nonfiction

2083,Biology

2085,Historical

2085,Historical Fiction

2085,Fiction

2086,Romance

2086,Romance

2086,Contemporary Romance

2087,Romance

2087,Erotica

2087,Fiction

2088,Fantasy

2088,Fiction

2088,Young Adult

2089,Fiction

2089,Novels

2089,Contemporary

2090,Fiction

2090,Philosophy

2090,Spirituality

2091,Fiction

2091,LGBT

2091,Queer

2092,Fantasy

2092,Fiction

2092,Horror

2093,Classics

2093,Plays

2093,Drama

2094,Fiction

2094,Thriller

2094,Mystery

2095,Fantasy

2095,Fantasy Romance

